"gene"	"cellType.target"	"mean.target"	"cellType.2nd"	"mean.2nd"	"MeanRatio"	"MeanRatio.rank"	"MeanRatio.anno"	"Cell_type_resolution"
"Sv2b"	"Neuron6"	0.811307763026386	"Neuron1"	0.761846983970467	1.06492219579074	47	"Neuron6/Neuron1: 1.065"	"All"
"Cox6b1"	"Neuron6"	1.48739744025189	"Neuron1"	1.39704185228435	1.06467636443374	48	"Neuron6/Neuron1: 1.065"	"All"
"Gnao1"	"Neuron6"	1.68601009022722	"Neuron3"	1.58519711275999	1.06359649324096	49	"Neuron6/Neuron3: 1.064"	"All"
"Nek7"	"Neuron6"	0.980546647372091	"Neuron3"	0.922273063135048	1.06318474057884	50	"Neuron6/Neuron3: 1.063"	"All"
"Nedd8"	"Neuron6"	1.12175510966865	"Neuron3"	1.05598558976104	1.06228259224872	51	"Neuron6/Neuron3: 1.062"	"All"
"2210013O21Rik"	"Neuron6"	0.684710170273656	"Neuron3"	0.644811608778936	1.06187630767113	52	"Neuron6/Neuron3: 1.062"	"All"
"Pde1a"	"Neuron6"	0.623006600716629	"Neuron1"	0.587922985174903	1.05967382876056	53	"Neuron6/Neuron1: 1.06"	"All"
"Metap2"	"Neuron6"	0.500409028132928	"Oligo3"	0.473311745626248	1.0572503910099	54	"Neuron6/Oligo3: 1.057"	"All"
"Psma3"	"Neuron6"	0.787260776090526	"Neuron4"	0.744955781529445	1.05678859820945	55	"Neuron6/Neuron4: 1.057"	"All"
"Rasl10b"	"Neuron6"	0.512509054397944	"Neuron1"	0.485288724602076	1.05609099988504	56	"Neuron6/Neuron1: 1.056"	"All"
"Hhip"	"Neuron6"	0.514634184024525	"Neuron1"	0.487373479764967	1.05593390980712	57	"Neuron6/Neuron1: 1.056"	"All"
"Ntan1"	"Neuron6"	0.435981755576149	"Neuron8"	0.413502865807443	1.05436211360908	58	"Neuron6/Neuron8: 1.054"	"All"
"Tceb2"	"Neuron6"	0.992266534895554	"OPC3"	0.941909394307839	1.05346282868823	59	"Neuron6/OPC3: 1.053"	"All"
"Srp14"	"Neuron6"	0.669679036267324	"Endothelial"	0.636310829619082	1.05244010489059	60	"Neuron6/Endothelial: 1.052"	"All"
"Marf1"	"Neuron6"	0.63059552139925	"Neuron1"	0.599206508209528	1.05238429950221	61	"Neuron6/Neuron1: 1.052"	"All"
"Ptpdc1"	"Neuron6"	0.708105762332586	"Neuron3"	0.673629685230759	1.0511795692169	62	"Neuron6/Neuron3: 1.051"	"All"
"Kctd8"	"Neuron6"	0.592989790943165	"Neuron1"	0.564165755640346	1.05109143015975	63	"Neuron6/Neuron1: 1.051"	"All"
"Nnat"	"Neuron6"	2.66110194552648	"Neuron3"	2.53399697776487	1.05015987346351	64	"Neuron6/Neuron3: 1.05"	"All"
"Tomm7"	"Neuron6"	0.896901448071316	"Neuron3"	0.85663787733321	1.0470018566812	65	"Neuron6/Neuron3: 1.047"	"All"
"Ndufa2"	"Neuron6"	1.68480648133287	"Neuron3"	1.61127867057182	1.04563320554287	66	"Neuron6/Neuron3: 1.046"	"All"
"Acly"	"Neuron6"	0.750796686925269	"Neuron1"	0.719001226921861	1.04422170479392	67	"Neuron6/Neuron1: 1.044"	"All"
"Hsp90ab1"	"Neuron6"	1.74779072828539	"Neuron3"	1.67637312625611	1.04260244984288	68	"Neuron6/Neuron3: 1.043"	"All"
"Etv1"	"Neuron6"	1.51996236905869	"Oligo1"	1.45797293409404	1.04251754851894	69	"Neuron6/Oligo1: 1.043"	"All"
"Nr4a2"	"Neuron6"	1.68500279112766	"Neuron1"	1.61844837277738	1.04112236106491	70	"Neuron6/Neuron1: 1.041"	"All"
"Kcnmb4"	"Neuron6"	0.765579036097858	"Neuron3"	0.736766964124413	1.0391060856097	71	"Neuron6/Neuron3: 1.039"	"All"
"Swi5"	"Neuron6"	0.859330643932068	"Neuron3"	0.82752952715721	1.03842898136107	72	"Neuron6/Neuron3: 1.038"	"All"
"Bola3"	"Neuron6"	0.627469344254405	"Neuron1"	0.604535142743538	1.03793692027032	73	"Neuron6/Neuron1: 1.038"	"All"
"Ndufc1"	"Neuron6"	1.35383949056303	"Neuron1"	1.30442716678375	1.03788047737545	74	"Neuron6/Neuron1: 1.038"	"All"
"Vstm2b"	"Neuron6"	0.514583064951458	"Neuron3"	0.495841843275352	1.03779677316522	75	"Neuron6/Neuron3: 1.038"	"All"
"Ndufa12"	"Neuron6"	0.850678932776058	"Neuron8"	0.820363328249002	1.03695387578058	76	"Neuron6/Neuron8: 1.037"	"All"
"Prkcq"	"Neuron6"	0.758476772796747	"Neuron1"	0.733744547099006	1.03370686132595	77	"Neuron6/Neuron1: 1.034"	"All"
"Ndufa5"	"Neuron6"	1.27501193654793	"Neuron3"	1.23447701698561	1.03283570208646	78	"Neuron6/Neuron3: 1.033"	"All"
"Cox7a2"	"Neuron6"	1.57928972229082	"Neuron1"	1.53026715211871	1.032035301878	79	"Neuron6/Neuron1: 1.032"	"All"
"BC029722"	"Neuron6"	0.669277674070615	"Neuron1"	0.649326253250894	1.03072634245086	80	"Neuron6/Neuron1: 1.031"	"All"
"Slit2"	"Neuron6"	0.708037126558066	"Neuron7"	0.687009316816382	1.03060775047291	81	"Neuron6/Neuron7: 1.031"	"All"
"Sepw1"	"Neuron6"	2.53301201998894	"Neuron1"	2.45789168332294	1.03056291584194	82	"Neuron6/Neuron1: 1.031"	"All"
"Chmp4b"	"Neuron6"	0.888582834238176	"Neuron1"	0.862832683461739	1.02984373595252	83	"Neuron6/Neuron1: 1.03"	"All"
"Chd5"	"Neuron6"	0.759438678271126	"Neuron1"	0.738010402179347	1.0290351952066	84	"Neuron6/Neuron1: 1.029"	"All"
"Elof1"	"Neuron6"	0.639977532202104	"Neuron1"	0.622412332948179	1.02822116195983	85	"Neuron6/Neuron1: 1.028"	"All"
"Pbx1"	"Neuron6"	1.94473423951209	"Neuron3"	1.89465599551305	1.0264313121314	86	"Neuron6/Neuron3: 1.026"	"All"
"Enc1"	"Neuron6"	0.454842853704785	"Neuron1"	0.444382298732803	1.02353954017028	87	"Neuron6/Neuron1: 1.024"	"All"
"Nedd4"	"Neuron6"	0.89088652979049	"Neuron8"	0.870935702614519	1.02290734794323	88	"Neuron6/Neuron8: 1.023"	"All"
"Chchd2"	"Neuron6"	1.82882619207963	"Neuron3"	1.7881996665188	1.022719233384	89	"Neuron6/Neuron3: 1.023"	"All"
"Rnps1"	"Neuron6"	0.469864013498398	"Neuron3"	0.460615056903792	1.02007957937106	90	"Neuron6/Neuron3: 1.02"	"All"
"Atp6v1g1"	"Neuron6"	0.883714402499817	"Neuron1"	0.866461898667095	1.01991143968276	91	"Neuron6/Neuron1: 1.02"	"All"
"Celf5"	"Neuron6"	0.692135164936973	"Neuron1"	0.679185509654975	1.01906644811751	92	"Neuron6/Neuron1: 1.019"	"All"
"Snrpf"	"Neuron6"	0.52106787545852	"Neuron3"	0.512353820878796	1.01700788444356	93	"Neuron6/Neuron3: 1.017"	"All"
"1500011K16Rik"	"Neuron6"	0.515378197786861	"Neuron1"	0.507329166242738	1.01586550129521	94	"Neuron6/Neuron1: 1.016"	"All"
"Cggbp1"	"Neuron6"	0.449376640554879	"Neuron8"	0.442906562670873	1.01460822310916	95	"Neuron6/Neuron8: 1.015"	"All"
"D8Ertd738e"	"Neuron6"	1.03154206790742	"Neuron1"	1.01827632555799	1.01302764487052	96	"Neuron6/Neuron1: 1.013"	"All"
"Syt4"	"Neuron6"	1.29128727602955	"Neuron1"	1.2765713024974	1.01152773331452	97	"Neuron6/Neuron1: 1.012"	"All"
"Kcnd3"	"Neuron6"	0.424403720279569	"Neuron5"	0.419687277017038	1.0112379943849	98	"Neuron6/Neuron5: 1.011"	"All"
"Eif4e"	"Neuron6"	0.448785803670809	"Neuron8"	0.445568067898264	1.00722164805867	99	"Neuron6/Neuron8: 1.007"	"All"
"Ndufb2"	"Neuron6"	0.88435913077929	"Neuron1"	0.878032213716523	1.0072057915005	100	"Neuron6/Neuron1: 1.007"	"All"
"Calb1"	"Neuron3"	0.794567745987742	"Neuron5"	0.378167101415064	2.10110224558019	1	"Neuron3/Neuron5: 2.101"	"All"
"Rprm"	"Neuron3"	0.665270243634136	"Neuron5"	0.394807011063943	1.68505174677962	2	"Neuron3/Neuron5: 1.685"	"All"
"Gm13373"	"Neuron3"	0.586501623546998	"Neuron6"	0.370297062573175	1.58386788021333	3	"Neuron3/Neuron6: 1.584"	"All"
"Kcng4"	"Neuron3"	0.666419710155812	"Neuron6"	0.440222076117862	1.51382619434421	4	"Neuron3/Neuron6: 1.514"	"All"
"Celf6"	"Neuron3"	0.517244331847726	"Neuron6"	0.342448453071712	1.51042975142133	5	"Neuron3/Neuron6: 1.51"	"All"
"Gm2694"	"Neuron3"	0.619916396045345	"Neuron6"	0.468180620286759	1.32409666095459	6	"Neuron3/Neuron6: 1.324"	"All"
"Calb2"	"Neuron3"	1.48527968177548	"Neuron8"	1.21873091645045	1.21871010386883	7	"Neuron3/Neuron8: 1.219"	"All"
"Nptx2"	"Neuron3"	0.825451778943323	"Neuron6"	0.683608405502292	1.20749214360056	8	"Neuron3/Neuron6: 1.207"	"All"
"Zic5"	"Neuron3"	0.639040543042295	"Neuron6"	0.530550398408338	1.20448602990297	9	"Neuron3/Neuron6: 1.204"	"All"
"Nop10"	"Neuron3"	0.6631861546645	"Neuron5"	0.567954958862994	1.16767385215221	10	"Neuron3/Neuron5: 1.168"	"All"
"Lhx9"	"Neuron3"	1.31438412187757	"Neuron6"	1.12938269353793	1.1638075644316	11	"Neuron3/Neuron6: 1.164"	"All"
"Sec61g"	"Neuron3"	0.995540182744488	"Mural"	0.859884563995302	1.15776026740018	12	"Neuron3/Mural: 1.158"	"All"
"Btf3"	"Neuron3"	0.547857088735261	"Mural"	0.477486314866817	1.14737757225162	13	"Neuron3/Mural: 1.147"	"All"
"Pbx3"	"Neuron3"	0.644218018603052	"Neuron6"	0.565128497697313	1.13994962425006	14	"Neuron3/Neuron6: 1.14"	"All"
"Gabra2"	"Neuron3"	0.802836213389476	"Neuron6"	0.707009770209399	1.13553765056414	15	"Neuron3/Neuron6: 1.136"	"All"
"Eif3e"	"Neuron3"	0.545812482941896	"Mural"	0.483452992524299	1.12898770176598	16	"Neuron3/Mural: 1.129"	"All"
"Wbp5"	"Neuron3"	0.795506741142957	"Neuron6"	0.705792877109982	1.12711075294544	17	"Neuron3/Neuron6: 1.127"	"All"
"2700060E02Rik"	"Neuron3"	0.559962673126226	"Neuron6"	0.497362019145429	1.12586536882804	18	"Neuron3/Neuron6: 1.126"	"All"
"Pfdn5"	"Neuron3"	1.78653763070863	"Neuron6"	1.58846985583629	1.12469092450487	19	"Neuron3/Neuron6: 1.125"	"All"
"Rpl3"	"Neuron3"	3.17255148292272	"Neuron6"	2.82192858791821	1.12424938621965	20	"Neuron3/Neuron6: 1.124"	"All"
"Col25a1"	"Neuron3"	1.1562266070568	"Neuron6"	1.02975780841002	1.12281411960552	21	"Neuron3/Neuron6: 1.123"	"All"
"Hopx"	"Neuron3"	0.713629604402203	"Neuron6"	0.63897272160897	1.11683892014239	22	"Neuron3/Neuron6: 1.117"	"All"
"Naca"	"Neuron3"	1.62642270483032	"Neuron6"	1.45974668883029	1.11418146537026	23	"Neuron3/Neuron6: 1.114"	"All"
"Mrps21"	"Neuron3"	0.641713651000447	"Neuron1"	0.578435659816868	1.10939503834119	24	"Neuron3/Neuron1: 1.109"	"All"
"Eif3f"	"Neuron3"	1.023012994773	"Microglia"	0.925016525772929	1.10594023595221	25	"Neuron3/Microglia: 1.106"	"All"
"Cox7a2l"	"Neuron3"	1.57981251930932	"Neuron6"	1.43482922874734	1.10104567683539	26	"Neuron3/Neuron6: 1.101"	"All"
"Rpl24"	"Neuron3"	2.70625838563672	"Neuron6"	2.47387782069294	1.09393372744604	27	"Neuron3/Neuron6: 1.094"	"All"
"Rps8"	"Neuron3"	3.73551979217383	"Neuron6"	3.42036799277056	1.09213973469211	28	"Neuron3/Neuron6: 1.092"	"All"
"Ndufb11"	"Neuron3"	0.896545917098184	"Neuron6"	0.82555119943698	1.08599674703352	29	"Neuron3/Neuron6: 1.086"	"All"
"Rpl14"	"Neuron3"	2.89478004141251	"Neuron6"	2.67476083169233	1.08225752639759	30	"Neuron3/Neuron6: 1.082"	"All"
"Necab2"	"Neuron3"	2.28101200840727	"Neuron6"	2.12271348110195	1.07457366654266	31	"Neuron3/Neuron6: 1.075"	"All"
"Npm1"	"Neuron3"	1.0761723293921	"Neuron5"	1.00358111307711	1.07233218657574	32	"Neuron3/Neuron5: 1.072"	"All"
"Mtss1"	"Neuron3"	0.575667290406352	"Neuron6"	0.5368688955475	1.07226791341541	33	"Neuron3/Neuron6: 1.072"	"All"
"Btbd3"	"Neuron3"	0.643437913897573	"Neuron1"	0.601072142392443	1.07048367162135	34	"Neuron3/Neuron1: 1.07"	"All"
"Gng8"	"Neuron3"	3.20465925334632	"Neuron6"	3.01026651520277	1.06457658720974	35	"Neuron3/Neuron6: 1.065"	"All"
"Eif3k"	"Neuron3"	0.673034462835134	"Neuron5"	0.632961178532721	1.06331080903778	36	"Neuron3/Neuron5: 1.063"	"All"
"Zfos1"	"Neuron3"	1.48374066134439	"Neuron5"	1.397159570664	1.06196936448658	37	"Neuron3/Neuron5: 1.062"	"All"
"Pnmal1"	"Neuron3"	0.667878194078137	"Neuron6"	0.629216374381048	1.06144439539597	38	"Neuron3/Neuron6: 1.061"	"All"
"Bex1"	"Neuron3"	0.719733008429818	"Neuron2"	0.679049987847016	1.05991167264694	39	"Neuron3/Neuron2: 1.06"	"All"
"Hnrnpa1"	"Neuron3"	1.04636485049284	"Neuron6"	0.988648772115466	1.05837874885929	40	"Neuron3/Neuron6: 1.058"	"All"
"Eef1g"	"Neuron3"	2.08047831608499	"Neuron6"	1.96716620731488	1.05760169544838	41	"Neuron3/Neuron6: 1.058"	"All"
"Rpl8"	"Neuron3"	2.65109805153673	"Neuron6"	2.50681252739103	1.05755736520747	42	"Neuron3/Neuron6: 1.058"	"All"
"Tmem130"	"Neuron3"	1.47037304216118	"Neuron2"	1.39139044424803	1.05676522951531	43	"Neuron3/Neuron2: 1.057"	"All"
"Eef2"	"Neuron3"	1.59169345145807	"Neuron6"	1.50781400469418	1.0556298366395	44	"Neuron3/Neuron6: 1.056"	"All"
"Bptf"	"Neuron3"	0.643781206566774	"Neuron8"	0.610653863874178	1.05424896926456	45	"Neuron3/Neuron8: 1.054"	"All"
"Rpl9"	"Neuron3"	3.21234692899238	"Neuron6"	3.04724521525092	1.05418064582238	46	"Neuron3/Neuron6: 1.054"	"All"
"Rpl38"	"Neuron3"	3.20778265671274	"Neuron6"	3.04569721827307	1.05321784367376	47	"Neuron3/Neuron6: 1.053"	"All"
"Lsm6"	"Neuron3"	0.630442104667384	"Neuron6"	0.602165570423686	1.04695807205284	48	"Neuron3/Neuron6: 1.047"	"All"
"Maoa"	"Neuron3"	0.582371532377703	"Neuron5"	0.556457000006675	1.04657059282338	49	"Neuron3/Neuron5: 1.047"	"All"
"Med28"	"Neuron3"	0.596208006857878	"Neuron6"	0.570093455665678	1.04580749161856	50	"Neuron3/Neuron6: 1.046"	"All"
"Akr1a1"	"Neuron3"	0.924166576088103	"Neuron6"	0.884728316039268	1.04457669019275	51	"Neuron3/Neuron6: 1.045"	"All"
"Atp5j2"	"Neuron3"	1.18304945186603	"Neuron6"	1.13441642429653	1.04287052490417	52	"Neuron3/Neuron6: 1.043"	"All"
"Ndufb4"	"Neuron3"	0.688580327561446	"Neuron6"	0.661052262645781	1.04164279660051	53	"Neuron3/Neuron6: 1.042"	"All"
"Ahi1"	"Neuron3"	1.94266895780141	"Neuron2"	1.86531094081416	1.04147191510788	54	"Neuron3/Neuron2: 1.041"	"All"
"Sumo1"	"Neuron3"	1.16479254153585	"Neuron6"	1.12064554529111	1.03939425488304	55	"Neuron3/Neuron6: 1.039"	"All"
"Ngfrap1"	"Neuron3"	0.946761789943278	"Neuron8"	0.91314219286728	1.0368174829053	56	"Neuron3/Neuron8: 1.037"	"All"
"Nsa2"	"Neuron3"	0.837884302949023	"Neuron6"	0.808891472134228	1.03584267088179	57	"Neuron3/Neuron6: 1.036"	"All"
"Pcp4"	"Neuron3"	5.83799997198409	"Neuron6"	5.63879818520062	1.03532699349061	58	"Neuron3/Neuron6: 1.035"	"All"
"Cox17"	"Neuron3"	1.34662990965283	"Neuron6"	1.30296237068584	1.03351404457214	59	"Neuron3/Neuron6: 1.034"	"All"
"Riiad1"	"Neuron3"	0.591059786800305	"Neuron6"	0.573609193164011	1.03042244413838	60	"Neuron3/Neuron6: 1.03"	"All"
"Pcnp"	"Neuron3"	0.998728210486275	"Neuron6"	0.969431819418393	1.03022016657701	61	"Neuron3/Neuron6: 1.03"	"All"
"Syt13"	"Neuron3"	0.656376491211816	"Neuron6"	0.637479512370372	1.02964327241071	62	"Neuron3/Neuron6: 1.03"	"All"
"Rpl9-ps6"	"Neuron3"	0.588961411163335	"Neuron6"	0.573809439942004	1.02640592880951	63	"Neuron3/Neuron6: 1.026"	"All"
"Tmsb10"	"Neuron3"	2.78442495670837	"Neuron8"	2.71655860930211	1.02498247126856	64	"Neuron3/Neuron8: 1.025"	"All"
"H2afz"	"Neuron3"	0.800066716976563	"Neuron2"	0.780882007832966	1.02456799996819	65	"Neuron3/Neuron2: 1.025"	"All"
"Hint1"	"Neuron3"	1.09741662669645	"Neuron6"	1.07230415202384	1.02341917134724	66	"Neuron3/Neuron6: 1.023"	"All"
"Rps6"	"Neuron3"	2.87070708002877	"Microglia"	2.81451679839815	1.01996445061639	67	"Neuron3/Microglia: 1.02"	"All"
"Inpp4a"	"Neuron3"	0.634375130900779	"Neuron6"	0.622341247256497	1.01933647126449	68	"Neuron3/Neuron6: 1.019"	"All"
"Tbca"	"Neuron3"	0.697721850838411	"Neuron5"	0.685694359687017	1.01754060097109	69	"Neuron3/Neuron5: 1.018"	"All"
"Oaz1"	"Neuron3"	2.52649144128922	"Neuron6"	2.48336048124568	1.01736798196205	70	"Neuron3/Neuron6: 1.017"	"All"
"Rpsa"	"Neuron3"	2.06280791074899	"Neuron6"	2.0279865635047	1.01717040333054	71	"Neuron3/Neuron6: 1.017"	"All"
"Use1"	"Neuron3"	0.85270607488884	"Neuron6"	0.839975931295108	1.01515536709975	72	"Neuron3/Neuron6: 1.015"	"All"
"Nol4"	"Neuron3"	0.531465362036807	"Neuron6"	0.523870227871343	1.01449812140752	73	"Neuron3/Neuron6: 1.014"	"All"
"Ubl3"	"Neuron3"	1.33443575968975	"Neuron6"	1.31669152451759	1.01347637988227	74	"Neuron3/Neuron6: 1.013"	"All"
"Cox4i1"	"Neuron3"	2.17463205262652	"Neuron6"	2.1516357150231	1.01068783969464	75	"Neuron3/Neuron6: 1.011"	"All"
"Hcfc1r1"	"Neuron3"	0.510911292800876	"Neuron6"	0.506441673258051	1.00882553663894	76	"Neuron3/Neuron6: 1.009"	"All"
"Rpl37"	"Neuron3"	3.55386662834175	"Microglia"	3.52574860915506	1.00797504935935	77	"Neuron3/Microglia: 1.008"	"All"
"Hspa8"	"Neuron3"	1.25340012869168	"Endothelial"	1.24733478541758	1.00486264260807	78	"Neuron3/Endothelial: 1.005"	"All"
"Uqcrh"	"Neuron3"	2.26316993213504	"Neuron6"	2.25902073355112	1.00183672443652	79	"Neuron3/Neuron6: 1.002"	"All"
"Ap2a2"	"Neuron3"	1.0485498366992	"Neuron6"	1.04683648252379	1.00163669704296	80	"Neuron3/Neuron6: 1.002"	"All"
"Eif3h"	"Neuron3"	0.902521970084123	"Neuron6"	0.901440354984025	1.00119987428355	81	"Neuron3/Neuron6: 1.001"	"All"
"Rps21"	"Neuron3"	2.78268320755972	"Microglia"	2.7897495322141	0.997467039756512	82	"Neuron3/Microglia: 0.997"	"All"
"Minos1"	"Neuron3"	0.965875766466296	"Neuron6"	0.969403212651596	0.99636121880012	83	"Neuron3/Neuron6: 0.996"	"All"
"C1d"	"Neuron3"	0.535869447202577	"Neuron5"	0.538237167592174	0.995600971965224	84	"Neuron3/Neuron5: 0.996"	"All"
"Nhlh2"	"Neuron3"	0.7085297950146	"Neuron5"	0.714991858483088	0.990962046082318	85	"Neuron3/Neuron5: 0.991"	"All"
"Txn2"	"Neuron3"	0.522195353717436	"Neuron1"	0.527540009254706	0.98986872001458	86	"Neuron3/Neuron1: 0.99"	"All"
"Gucy1a3"	"Neuron3"	1.01385907055493	"Neuron6"	1.0268229408513	0.987374775357453	87	"Neuron3/Neuron6: 0.987"	"All"
"Smdt1"	"Neuron3"	1.20446246277381	"Neuron1"	1.22004872431957	0.987224885994246	88	"Neuron3/Neuron1: 0.987"	"All"
"Hmgn3"	"Neuron3"	0.758647330174267	"Neuron1"	0.77131799181582	0.983572713490419	89	"Neuron3/Neuron1: 0.984"	"All"
"Rpl36al"	"Neuron3"	1.30126311844817	"Microglia"	1.32589429830525	0.981422968717368	90	"Neuron3/Microglia: 0.981"	"All"
"Rpl41"	"Neuron3"	4.38218753032341	"Endothelial"	4.4674507269733	0.980914574807709	91	"Neuron3/Endothelial: 0.981"	"All"
"Atpif1"	"Neuron3"	1.40036252355714	"Neuron8"	1.42857450557219	0.980251655125435	92	"Neuron3/Neuron8: 0.98"	"All"
"Rps26"	"Neuron3"	1.76638471060243	"Microglia"	1.80213224293133	0.980163757421731	93	"Neuron3/Microglia: 0.98"	"All"
"Atp5h"	"Neuron3"	0.930061653690385	"Neuron1"	0.950301692805938	0.978701459474631	94	"Neuron3/Neuron1: 0.979"	"All"
"Chchd2"	"Neuron3"	1.7881996665188	"Neuron6"	1.82882619207963	0.97778546384737	95	"Neuron3/Neuron6: 0.978"	"All"
"Rpl36a"	"Neuron3"	2.35616909649748	"Microglia"	2.41013586216887	0.977608413484696	96	"Neuron3/Microglia: 0.978"	"All"
"Cox7c"	"Neuron3"	2.02541760853928	"Neuron6"	2.07547753724955	0.97588028402533	97	"Neuron3/Neuron6: 0.976"	"All"
"Pbx1"	"Neuron3"	1.89465599551305	"Neuron6"	1.94473423951209	0.974249312331953	98	"Neuron3/Neuron6: 0.974"	"All"
"Ndufa5"	"Neuron3"	1.23447701698561	"Neuron6"	1.27501193654793	0.968208203860375	99	"Neuron3/Neuron6: 0.968"	"All"
"Ubl5"	"Neuron3"	0.918800628339707	"Neuron5"	0.949142469738093	0.968032363564177	100	"Neuron3/Neuron5: 0.968"	"All"
"Myo16"	"Neuron1"	0.689186499879202	"Neuron6"	0.166505962490358	4.13911003288613	1	"Neuron1/Neuron6: 4.139"	"All"
"Lmo3"	"Neuron1"	0.712421848517006	"Neuron2"	0.183556676805228	3.88120912252599	2	"Neuron1/Neuron2: 3.881"	"All"
"6030419C18Rik"	"Neuron1"	0.992440771597051	"Neuron6"	0.302057048194739	3.28560706505089	3	"Neuron1/Neuron6: 3.286"	"All"
"Pld5"	"Neuron1"	0.712952134417771	"Neuron7"	0.268850596041004	2.65185253414516	4	"Neuron1/Neuron7: 2.652"	"All"
"Cpne9"	"Neuron1"	1.03701149386533	"Neuron7"	0.391898176690937	2.64612482410998	5	"Neuron1/Neuron7: 2.646"	"All"
"Cnst"	"Neuron1"	0.706407453950029	"Neuron6"	0.269668401731999	2.6195410712304	6	"Neuron1/Neuron6: 2.62"	"All"
"Prkcb"	"Neuron1"	1.44537840194559	"Neuron8"	0.617200269958233	2.34183047593838	7	"Neuron1/Neuron8: 2.342"	"All"
"Homer2"	"Neuron1"	0.631128473117242	"Neuron5"	0.272181603543908	2.31877711388173	8	"Neuron1/Neuron5: 2.319"	"All"
"Rasgrp1"	"Neuron1"	0.705995123592744	"Neuron6"	0.310036653141065	2.27713438537062	9	"Neuron1/Neuron6: 2.277"	"All"
"Chrnb3"	"Neuron1"	0.641537820341238	"Neuron7"	0.292687090889437	2.19188970170051	10	"Neuron1/Neuron7: 2.192"	"All"
"Rapgef4"	"Neuron1"	1.34218887409564	"Neuron7"	0.633295078458488	2.11937360600161	11	"Neuron1/Neuron7: 2.119"	"All"
"Rgs6"	"Neuron1"	0.950269589443207	"Neuron6"	0.456331544700687	2.08241047650234	12	"Neuron1/Neuron6: 2.082"	"All"
"Rbfox3"	"Neuron1"	1.03351253547618	"Neuron8"	0.504619619431224	2.04810216582758	13	"Neuron1/Neuron8: 2.048"	"All"
"Impdh1"	"Neuron1"	0.646881252492772	"Neuron7"	0.319322836334486	2.02579076372469	14	"Neuron1/Neuron7: 2.026"	"All"
"Fgf1"	"Neuron1"	0.779466091444826	"Astrocyte2"	0.420030378254766	1.85573742233484	15	"Neuron1/Astrocyte2: 1.856"	"All"
"Tpbgl"	"Neuron1"	0.49870669008969	"Neuron7"	0.270099564054731	1.84638095153918	16	"Neuron1/Neuron7: 1.846"	"All"
"Pdzd8"	"Neuron1"	1.30406555589167	"Neuron7"	0.710102949785031	1.83644576647153	17	"Neuron1/Neuron7: 1.836"	"All"
"Cplx1"	"Neuron1"	2.53702166089766	"Neuron6"	1.40218289810485	1.80933718727181	18	"Neuron1/Neuron6: 1.809"	"All"
"Gucy1b3"	"Neuron1"	0.727933158319097	"Neuron6"	0.411223324262793	1.77016505477668	19	"Neuron1/Neuron6: 1.77"	"All"
"Samd14"	"Neuron1"	0.558500511096972	"Neuron6"	0.319223053504793	1.74956195978053	20	"Neuron1/Neuron6: 1.75"	"All"
"Sept6"	"Neuron1"	0.46142888012626	"Neuron8"	0.264381651224112	1.74531355708613	21	"Neuron1/Neuron8: 1.745"	"All"
"Rap1gap2"	"Neuron1"	0.445542743354919	"Neuron6"	0.260487820152537	1.71041679835171	22	"Neuron1/Neuron6: 1.71"	"All"
"RP24-402O2.2"	"Neuron1"	0.589561264160386	"Neuron6"	0.346802116320781	1.69999327113408	23	"Neuron1/Neuron6: 1.7"	"All"
"Syne1"	"Neuron1"	1.48980884289909	"Neuron6"	0.877576294512474	1.69764025329186	24	"Neuron1/Neuron6: 1.698"	"All"
"Necab3"	"Neuron1"	1.88182949200913	"Neuron6"	1.12827248761577	1.66788565055393	25	"Neuron1/Neuron6: 1.668"	"All"
"Tspan18"	"Neuron1"	0.563483086616119	"Neuron6"	0.3398994065465	1.65779367590344	26	"Neuron1/Neuron6: 1.658"	"All"
"Synpr"	"Neuron1"	2.52503617941169	"Neuron7"	1.53388362980611	1.64617193269796	27	"Neuron1/Neuron7: 1.646"	"All"
"Kcna2"	"Neuron1"	1.17268068624236	"Neuron8"	0.716864884213944	1.63584618533551	28	"Neuron1/Neuron8: 1.636"	"All"
"Zdhhc18"	"Neuron1"	0.596079153597348	"Neuron7"	0.36581735179455	1.62944472336599	29	"Neuron1/Neuron7: 1.629"	"All"
"Plch2"	"Neuron1"	1.13967628303259	"Neuron6"	0.708569623239637	1.60841820712253	30	"Neuron1/Neuron6: 1.608"	"All"
"Fgf13"	"Neuron1"	0.55426946548892	"Neuron8"	0.348636757780693	1.58981935530039	31	"Neuron1/Neuron8: 1.59"	"All"
"Setd7"	"Neuron1"	0.516717944723308	"Neuron8"	0.32565842599839	1.58668685798372	32	"Neuron1/Neuron8: 1.587"	"All"
"Kcnb1"	"Neuron1"	0.928490161759252	"Neuron6"	0.587936915989345	1.57923433026287	33	"Neuron1/Neuron6: 1.579"	"All"
"Slc24a2"	"Neuron1"	1.5820590082744	"Neuron8"	1.00525457530037	1.57378941329532	34	"Neuron1/Neuron8: 1.574"	"All"
"Gdpd5"	"Neuron1"	0.79562450931839	"Neuron7"	0.511773284761436	1.55464252044589	35	"Neuron1/Neuron7: 1.555"	"All"
"Zmiz2"	"Neuron1"	0.461822699779502	"Neuron8"	0.301024581229351	1.53416939538117	36	"Neuron1/Neuron8: 1.534"	"All"
